Sailing ID,Departure Port,Arrival Port,Sail Date,Sail Time,Ship Code,Total Meter,Total Head
S001741,Rostock,Klaipeda,2025-02-02,22:00,SHIP_05,2600,300
S001742,Rostock,Klaipeda,2025-08-24,08:00,SHIP_03,2200,250
S001743,Travemünde,Klaipeda,2024-05-09,06:00,SHIP_08,2300,260
S001744,Trelleborg,Rostock,2024-02-28,14:00,SHIP_04,2400,280
S001745,Rostock,Trelleborg,2025-07-04,18:00,SHIP_07,1900,200
S001746,Trelleborg,Rostock,2024-12-13,18:00,SHIP_06,2100,230
S001747,Trelleborg,Rostock,2025-11-13,06:00,SHIP_07,1900,200
S001748,Travemünde,Trelleborg,2025-09-07,06:00,SHIP_01,1800,180
S001749,Klaipeda,Travemünde,2024-07-12,18:00,SHIP_06,2100,230
S001750,Swinoujscie,Trelleborg,2024-07-27,18:00,SHIP_01,1800,180
S001751,Trelleborg,Rostock,2024-11-24,06:00,SHIP_02,2000,220
S001752,Trelleborg,Rostock,2024-07-30,18:00,SHIP_07,1900,200
S001753,Travemünde,Klaipeda,2024-07-03,22:00,SHIP_08,2300,260
S001754,Klaipeda,Travemünde,2025-03-13,14:00,SHIP_05,2600,300
S001755,Klaipeda,Travemünde,2024-02-25,08:00,SHIP_07,1900,200
S001756,Trelleborg,Rostock,2024-12-03,08:00,SHIP_08,2300,260
S001757,Trelleborg,Rostock,2024-08-18,22:00,SHIP_03,2200,250
S001758,Trelleborg,Swinoujscie,2025-02-13,18:00,SHIP_05,2600,300
S001759,Rostock,Klaipeda,2024-05-29,22:00,SHIP_03,2200,250
S001760,Klaipeda,Rostock,2025-08-14,14:00,SHIP_02,2000,220
S001761,Klaipeda,Travemünde,2024-06-17,08:00,SHIP_04,2400,280
S001762,Rostock,Trelleborg,2024-03-22,22:00,SHIP_08,2300,260
S001763,Travemünde,Trelleborg,2025-04-30,08:00,SHIP_03,2200,250
S001764,Trelleborg,Travemünde,2024-02-24,10:00,SHIP_03,2200,250
S001765,Trelleborg,Rostock,2025-04-12,18:00,SHIP_05,2600,300
S001766,Klaipeda,Travemünde,2025-01-28,14:00,SHIP_01,1800,180
S001767,Trelleborg,Rostock,2025-12-10,08:00,SHIP_03,2200,250
S001768,Klaipeda,Rostock,2025-05-20,18:00,SHIP_04,2400,280
S001769,Travemünde,Trelleborg,2025-11-09,22:00,SHIP_06,2100,230
S001770,Trelleborg,Swinoujscie,2024-03-16,08:00,SHIP_07,1900,200
S001771,Rostock,Klaipeda,2025-12-16,08:00,SHIP_05,2600,300
S001772,Trelleborg,Travemünde,2024-12-15,10:00,SHIP_08,2300,260
S001773,Swinoujscie,Trelleborg,2025-05-31,14:00,SHIP_06,2100,230
S001774,Trelleborg,Swinoujscie,2024-01-13,10:00,SHIP_03,2200,250
S001775,Rostock,Trelleborg,2024-07-11,10:00,SHIP_04,2400,280
S001776,Trelleborg,Rostock,2024-05-15,10:00,SHIP_05,2600,300
S001777,Klaipeda,Travemünde,2024-05-31,06:00,SHIP_05,2600,300
S001778,Travemünde,Klaipeda,2025-06-22,10:00,SHIP_04,2400,280
S001779,Rostock,Klaipeda,2024-02-15,06:00,SHIP_01,1800,180
S001780,Klaipeda,Travemünde,2025-03-24,22:00,SHIP_04,2400,280
S001781,Rostock,Trelleborg,2024-06-03,08:00,SHIP_03,2200,250
S001782,Trelleborg,Travemünde,2024-01-26,14:00,SHIP_03,2200,250
S001783,Swinoujscie,Trelleborg,2025-09-11,08:00,SHIP_04,2400,280
S001784,Travemünde,Klaipeda,2024-02-05,10:00,SHIP_04,2400,280
S001785,Trelleborg,Rostock,2024-04-08,18:00,SHIP_05,2600,300
S001786,Trelleborg,Rostock,2025-01-14,10:00,SHIP_06,2100,230
S001787,Trelleborg,Travemünde,2025-11-09,18:00,SHIP_03,2200,250
S001788,Klaipeda,Rostock,2024-09-03,08:00,SHIP_01,1800,180
S001789,Trelleborg,Travemünde,2024-02-11,08:00,SHIP_04,2400,280
S001790,Trelleborg,Rostock,2024-06-17,18:00,SHIP_01,1800,180
S001791,Swinoujscie,Trelleborg,2024-08-26,10:00,SHIP_08,2300,260
S001792,Trelleborg,Rostock,2025-04-07,22:00,SHIP_05,2600,300
S001793,Klaipeda,Rostock,2024-01-12,22:00,SHIP_03,2200,250
S001794,Rostock,Trelleborg,2024-07-14,22:00,SHIP_05,2600,300
S001795,Klaipeda,Rostock,2025-07-29,18:00,SHIP_01,1800,180
S001796,Trelleborg,Travemünde,2025-04-03,22:00,SHIP_03,2200,250
S001797,Trelleborg,Travemünde,2024-08-07,14:00,SHIP_02,2000,220
S001798,Travemünde,Klaipeda,2025-04-22,10:00,SHIP_08,2300,260
S001799,Trelleborg,Rostock,2025-12-20,06:00,SHIP_04,2400,280
S001800,Swinoujscie,Trelleborg,2024-03-31,06:00,SHIP_02,2000,220
S001801,Trelleborg,Rostock,2025-09-09,22:00,SHIP_03,2200,250
S001802,Swinoujscie,Trelleborg,2024-11-04,08:00,SHIP_07,1900,200
S001803,Klaipeda,Rostock,2025-01-28,10:00,SHIP_07,1900,200
S001804,Rostock,Trelleborg,2025-03-24,10:00,SHIP_06,2100,230
S001805,Trelleborg,Swinoujscie,2024-10-30,22:00,SHIP_06,2100,230
S001806,Rostock,Trelleborg,2024-09-05,10:00,SHIP_02,2000,220
S001807,Trelleborg,Rostock,2025-01-22,18:00,SHIP_08,2300,260
S001808,Travemünde,Trelleborg,2024-01-06,14:00,SHIP_03,2200,250
S001809,Travemünde,Trelleborg,2025-11-13,06:00,SHIP_05,2600,300
S001810,Travemünde,Klaipeda,2024-12-03,18:00,SHIP_02,2000,220
S001811,Klaipeda,Travemünde,2025-12-22,08:00,SHIP_08,2300,260
S001812,Rostock,Trelleborg,2025-06-25,14:00,SHIP_02,2000,220
S001813,Travemünde,Klaipeda,2024-11-07,14:00,SHIP_06,2100,230
S001814,Travemünde,Klaipeda,2024-05-30,10:00,SHIP_03,2200,250
S001815,Klaipeda,Rostock,2024-03-07,06:00,SHIP_06,2100,230
S001816,Klaipeda,Rostock,2025-05-16,22:00,SHIP_06,2100,230
S001817,Travemünde,Klaipeda,2025-06-24,10:00,SHIP_07,1900,200
S001818,Rostock,Klaipeda,2025-08-01,18:00,SHIP_02,2000,220
S001819,Rostock,Klaipeda,2025-01-11,14:00,SHIP_03,2200,250
S001820,Trelleborg,Rostock,2025-03-18,18:00,SHIP_05,2600,300
S001821,Trelleborg,Rostock,2025-01-25,06:00,SHIP_01,1800,180
S001822,Rostock,Klaipeda,2024-04-24,14:00,SHIP_03,2200,250
S001823,Travemünde,Trelleborg,2024-01-03,06:00,SHIP_05,2600,300
S001824,Klaipeda,Travemünde,2025-07-13,10:00,SHIP_08,2300,260
S001825,Klaipeda,Travemünde,2024-06-15,14:00,SHIP_02,2000,220
S001826,Trelleborg,Swinoujscie,2024-07-29,22:00,SHIP_05,2600,300
S001827,Klaipeda,Travemünde,2025-01-17,14:00,SHIP_07,1900,200
S001828,Travemünde,Trelleborg,2025-07-06,06:00,SHIP_06,2100,230
S001829,Swinoujscie,Trelleborg,2025-01-18,06:00,SHIP_06,2100,230
S001830,Travemünde,Klaipeda,2025-11-26,22:00,SHIP_01,1800,180
S001831,Klaipeda,Travemünde,2024-04-28,18:00,SHIP_05,2600,300
S001832,Rostock,Trelleborg,2025-07-04,10:00,SHIP_01,1800,180
S001833,Klaipeda,Travemünde,2024-12-23,22:00,SHIP_04,2400,280
S001834,Travemünde,Trelleborg,2025-04-21,14:00,SHIP_04,2400,280
S001835,Travemünde,Klaipeda,2024-04-10,22:00,SHIP_02,2000,220
S001836,Swinoujscie,Trelleborg,2025-09-09,08:00,SHIP_03,2200,250
S001837,Rostock,Trelleborg,2025-08-06,18:00,SHIP_02,2000,220
S001838,Trelleborg,Swinoujscie,2024-03-02,10:00,SHIP_05,2600,300
S001839,Klaipeda,Travemünde,2025-01-23,06:00,SHIP_01,1800,180
S001840,Trelleborg,Rostock,2025-05-12,18:00,SHIP_02,2000,220
S001841,Klaipeda,Rostock,2025-05-02,18:00,SHIP_02,2000,220
S001842,Travemünde,Trelleborg,2025-08-14,22:00,SHIP_08,2300,260
S001843,Travemünde,Trelleborg,2024-07-16,22:00,SHIP_05,2600,300
S001844,Travemünde,Klaipeda,2025-09-03,08:00,SHIP_04,2400,280
S001845,Trelleborg,Swinoujscie,2025-09-18,18:00,SHIP_04,2400,280
S001846,Trelleborg,Swinoujscie,2024-09-05,14:00,SHIP_01,1800,180
S001847,Klaipeda,Travemünde,2025-07-12,08:00,SHIP_08,2300,260
S001848,Trelleborg,Travemünde,2025-07-15,08:00,SHIP_02,2000,220
S001849,Trelleborg,Rostock,2024-07-18,22:00,SHIP_03,2200,250
S001850,Klaipeda,Travemünde,2025-10-06,10:00,SHIP_02,2000,220
S001851,Trelleborg,Swinoujscie,2024-11-03,18:00,SHIP_04,2400,280
S001852,Trelleborg,Travemünde,2024-04-19,22:00,SHIP_08,2300,260
S001853,Rostock,Klaipeda,2024-03-14,10:00,SHIP_03,2200,250
S001854,Rostock,Trelleborg,2025-10-03,18:00,SHIP_05,2600,300
S001855,Trelleborg,Travemünde,2024-09-04,08:00,SHIP_04,2400,280
S001856,Trelleborg,Travemünde,2024-04-03,14:00,SHIP_08,2300,260
S001857,Swinoujscie,Trelleborg,2025-04-30,06:00,SHIP_08,2300,260
S001858,Rostock,Klaipeda,2024-08-09,08:00,SHIP_07,1900,200
S001859,Travemünde,Trelleborg,2024-05-13,10:00,SHIP_08,2300,260
S001860,Trelleborg,Rostock,2025-03-21,22:00,SHIP_03,2200,250
S001861,Travemünde,Klaipeda,2024-01-25,10:00,SHIP_02,2000,220
S001862,Trelleborg,Swinoujscie,2024-09-04,06:00,SHIP_04,2400,280
S001863,Travemünde,Klaipeda,2024-02-25,08:00,SHIP_07,1900,200
S001864,Rostock,Klaipeda,2025-05-02,06:00,SHIP_01,1800,180
S001865,Travemünde,Trelleborg,2025-11-16,06:00,SHIP_05,2600,300
S001866,Trelleborg,Rostock,2024-12-18,10:00,SHIP_07,1900,200
S001867,Travemünde,Trelleborg,2024-05-20,06:00,SHIP_01,1800,180
S001868,Trelleborg,Travemünde,2025-11-08,22:00,SHIP_06,2100,230
S001869,Travemünde,Trelleborg,2025-01-02,06:00,SHIP_03,2200,250
S001870,Klaipeda,Rostock,2024-03-02,18:00,SHIP_03,2200,250
S001871,Klaipeda,Travemünde,2024-05-19,06:00,SHIP_01,1800,180
S001872,Travemünde,Trelleborg,2024-01-06,22:00,SHIP_07,1900,200
S001873,Travemünde,Klaipeda,2025-07-06,18:00,SHIP_07,1900,200
S001874,Travemünde,Klaipeda,2025-09-24,14:00,SHIP_05,2600,300
S001875,Trelleborg,Travemünde,2024-12-30,06:00,SHIP_03,2200,250
S001876,Rostock,Trelleborg,2024-05-10,18:00,SHIP_01,1800,180
S001877,Trelleborg,Travemünde,2024-04-25,14:00,SHIP_04,2400,280
S001878,Klaipeda,Travemünde,2024-06-11,18:00,SHIP_06,2100,230
S001879,Travemünde,Trelleborg,2024-07-07,22:00,SHIP_03,2200,250
S001880,Rostock,Klaipeda,2025-11-20,08:00,SHIP_03,2200,250
S001881,Klaipeda,Rostock,2025-09-05,18:00,SHIP_05,2600,300
S001882,Klaipeda,Rostock,2025-10-01,10:00,SHIP_04,2400,280
S001883,Travemünde,Klaipeda,2025-03-18,18:00,SHIP_07,1900,200
S001884,Rostock,Klaipeda,2024-01-18,10:00,SHIP_05,2600,300
S001885,Klaipeda,Rostock,2024-04-23,18:00,SHIP_07,1900,200
S001886,Trelleborg,Rostock,2024-06-29,22:00,SHIP_03,2200,250
S001887,Swinoujscie,Trelleborg,2025-06-11,22:00,SHIP_07,1900,200
S001888,Rostock,Trelleborg,2025-12-27,22:00,SHIP_04,2400,280
S001889,Trelleborg,Rostock,2024-07-31,22:00,SHIP_07,1900,200
S001890,Trelleborg,Swinoujscie,2024-09-07,08:00,SHIP_02,2000,220
S001891,Trelleborg,Travemünde,2025-09-25,22:00,SHIP_03,2200,250
S001892,Trelleborg,Rostock,2025-11-05,06:00,SHIP_04,2400,280
S001893,Rostock,Trelleborg,2025-07-06,14:00,SHIP_04,2400,280
S001894,Rostock,Klaipeda,2025-10-06,08:00,SHIP_02,2000,220
S001895,Klaipeda,Rostock,2025-09-03,10:00,SHIP_06,2100,230
S001896,Rostock,Klaipeda,2024-10-11,14:00,SHIP_07,1900,200
S001897,Trelleborg,Travemünde,2025-12-18,06:00,SHIP_01,1800,180
S001898,Travemünde,Klaipeda,2024-11-08,06:00,SHIP_03,2200,250
S001899,Trelleborg,Travemünde,2024-01-12,18:00,SHIP_03,2200,250
S001900,Trelleborg,Travemünde,2024-04-17,22:00,SHIP_06,2100,230
S001901,Rostock,Klaipeda,2024-10-24,18:00,SHIP_04,2400,280
S001902,Travemünde,Trelleborg,2025-04-20,22:00,SHIP_04,2400,280
S001903,Klaipeda,Travemünde,2025-02-10,06:00,SHIP_08,2300,260
S001904,Trelleborg,Swinoujscie,2025-06-03,18:00,SHIP_03,2200,250
S001905,Rostock,Klaipeda,2025-08-29,08:00,SHIP_04,2400,280
S001906,Travemünde,Klaipeda,2024-09-23,08:00,SHIP_05,2600,300
S001907,Swinoujscie,Trelleborg,2025-09-28,22:00,SHIP_05,2600,300
S001908,Klaipeda,Travemünde,2025-10-02,10:00,SHIP_01,1800,180
S001909,Swinoujscie,Trelleborg,2025-01-15,18:00,SHIP_01,1800,180
S001910,Swinoujscie,Trelleborg,2025-12-19,18:00,SHIP_01,1800,180
S001911,Travemünde,Trelleborg,2025-06-07,06:00,SHIP_04,2400,280
S001912,Travemünde,Klaipeda,2024-04-04,18:00,SHIP_08,2300,260
S001913,Travemünde,Klaipeda,2024-11-21,18:00,SHIP_07,1900,200
S001914,Trelleborg,Swinoujscie,2024-06-19,18:00,SHIP_07,1900,200
S001915,Rostock,Trelleborg,2024-09-11,18:00,SHIP_06,2100,230
S001916,Rostock,Trelleborg,2025-06-06,22:00,SHIP_08,2300,260
S001917,Trelleborg,Travemünde,2024-12-13,14:00,SHIP_02,2000,220
S001918,Trelleborg,Swinoujscie,2025-08-29,22:00,SHIP_05,2600,300
S001919,Rostock,Trelleborg,2025-04-06,06:00,SHIP_04,2400,280
S001920,Rostock,Trelleborg,2025-12-03,08:00,SHIP_03,2200,250
S001921,Trelleborg,Travemünde,2025-03-25,06:00,SHIP_03,2200,250
S001922,Trelleborg,Swinoujscie,2025-05-07,22:00,SHIP_04,2400,280
S001923,Klaipeda,Travemünde,2025-11-23,10:00,SHIP_07,1900,200
S001924,Trelleborg,Swinoujscie,2024-08-25,14:00,SHIP_03,2200,250
S001925,Trelleborg,Rostock,2024-01-12,10:00,SHIP_07,1900,200
S001926,Rostock,Trelleborg,2024-07-08,08:00,SHIP_07,1900,200
S001927,Rostock,Trelleborg,2025-07-17,08:00,SHIP_04,2400,280
S001928,Trelleborg,Travemünde,2025-07-26,08:00,SHIP_03,2200,250
S001929,Trelleborg,Swinoujscie,2024-05-16,22:00,SHIP_05,2600,300
S001930,Travemünde,Klaipeda,2025-11-27,06:00,SHIP_05,2600,300
S001931,Rostock,Trelleborg,2024-03-08,18:00,SHIP_03,2200,250
S001932,Klaipeda,Rostock,2024-02-29,14:00,SHIP_04,2400,280
S001933,Rostock,Trelleborg,2025-12-03,10:00,SHIP_01,1800,180
S001934,Travemünde,Klaipeda,2025-03-06,10:00,SHIP_03,2200,250
S001935,Trelleborg,Rostock,2024-04-05,08:00,SHIP_02,2000,220
S001936,Rostock,Trelleborg,2025-10-31,18:00,SHIP_07,1900,200
S001937,Klaipeda,Rostock,2025-11-16,18:00,SHIP_07,1900,200
S001938,Swinoujscie,Trelleborg,2024-10-16,08:00,SHIP_02,2000,220
S001939,Swinoujscie,Trelleborg,2024-09-28,08:00,SHIP_04,2400,280
S001940,Trelleborg,Rostock,2025-12-14,18:00,SHIP_07,1900,200
S001941,Trelleborg,Travemünde,2024-03-01,08:00,SHIP_06,2100,230
S001942,Swinoujscie,Trelleborg,2025-09-16,22:00,SHIP_04,2400,280
S001943,Travemünde,Klaipeda,2024-05-18,06:00,SHIP_02,2000,220
S001944,Rostock,Trelleborg,2024-06-15,10:00,SHIP_05,2600,300
S001945,Travemünde,Trelleborg,2025-05-24,18:00,SHIP_03,2200,250
S001946,Trelleborg,Travemünde,2024-04-18,22:00,SHIP_04,2400,280
S001947,Trelleborg,Rostock,2025-03-17,18:00,SHIP_04,2400,280
S001948,Klaipeda,Rostock,2025-03-28,18:00,SHIP_06,2100,230
S001949,Travemünde,Klaipeda,2025-03-03,22:00,SHIP_07,1900,200
S001950,Rostock,Klaipeda,2025-04-21,08:00,SHIP_05,2600,300
S001951,Rostock,Klaipeda,2025-09-30,14:00,SHIP_02,2000,220
S001952,Klaipeda,Rostock,2025-05-21,18:00,SHIP_02,2000,220
S001953,Klaipeda,Travemünde,2025-08-23,10:00,SHIP_01,1800,180
S001954,Klaipeda,Rostock,2025-04-05,14:00,SHIP_06,2100,230
S001955,Travemünde,Trelleborg,2025-07-17,22:00,SHIP_02,2000,220
S001956,Klaipeda,Travemünde,2025-05-14,22:00,SHIP_07,1900,200
S001957,Rostock,Klaipeda,2025-03-16,10:00,SHIP_01,1800,180
S001958,Klaipeda,Rostock,2025-05-30,22:00,SHIP_08,2300,260
S001959,Klaipeda,Travemünde,2025-03-31,06:00,SHIP_08,2300,260
S001960,Trelleborg,Rostock,2025-08-03,08:00,SHIP_03,2200,250
S001961,Travemünde,Klaipeda,2024-12-16,22:00,SHIP_07,1900,200
S001962,Travemünde,Klaipeda,2025-01-09,10:00,SHIP_06,2100,230
S001963,Rostock,Klaipeda,2025-05-15,06:00,SHIP_01,1800,180
S001964,Klaipeda,Rostock,2024-06-29,06:00,SHIP_08,2300,260
S001965,Travemünde,Trelleborg,2025-03-07,08:00,SHIP_06,2100,230
S001966,Travemünde,Klaipeda,2025-02-21,08:00,SHIP_06,2100,230
S001967,Trelleborg,Rostock,2025-09-01,06:00,SHIP_08,2300,260
S001968,Rostock,Klaipeda,2024-04-28,22:00,SHIP_02,2000,220
S001969,Swinoujscie,Trelleborg,2025-01-17,22:00,SHIP_01,1800,180
S001970,Travemünde,Klaipeda,2025-05-31,08:00,SHIP_01,1800,180
S001971,Klaipeda,Travemünde,2025-03-21,14:00,SHIP_05,2600,300
S001972,Klaipeda,Travemünde,2024-01-20,14:00,SHIP_06,2100,230
S001973,Rostock,Klaipeda,2024-11-18,08:00,SHIP_06,2100,230
S001974,Rostock,Klaipeda,2025-05-31,08:00,SHIP_05,2600,300
S001975,Travemünde,Klaipeda,2024-05-04,14:00,SHIP_03,2200,250
S001976,Trelleborg,Rostock,2024-08-02,10:00,SHIP_02,2000,220
S001977,Klaipeda,Rostock,2025-09-23,22:00,SHIP_04,2400,280
S001978,Trelleborg,Rostock,2025-01-07,18:00,SHIP_05,2600,300
S001979,Klaipeda,Rostock,2025-03-11,14:00,SHIP_01,1800,180
S001980,Trelleborg,Travemünde,2025-01-14,18:00,SHIP_05,2600,300
S001981,Travemünde,Trelleborg,2025-11-11,10:00,SHIP_02,2000,220
S001982,Trelleborg,Swinoujscie,2024-07-01,10:00,SHIP_07,1900,200
S001983,Travemünde,Trelleborg,2025-11-22,22:00,SHIP_03,2200,250
S001984,Trelleborg,Rostock,2024-07-31,06:00,SHIP_06,2100,230
S001985,Trelleborg,Swinoujscie,2024-11-18,22:00,SHIP_02,2000,220
S001986,Trelleborg,Travemünde,2024-10-11,18:00,SHIP_03,2200,250
S001987,Trelleborg,Rostock,2024-10-01,06:00,SHIP_07,1900,200
S001988,Klaipeda,Travemünde,2025-06-23,18:00,SHIP_02,2000,220
S001989,Klaipeda,Travemünde,2025-12-15,06:00,SHIP_02,2000,220
S001990,Trelleborg,Rostock,2025-05-07,08:00,SHIP_05,2600,300
S001991,Trelleborg,Rostock,2025-08-17,22:00,SHIP_04,2400,280
S001992,Travemünde,Trelleborg,2024-09-11,06:00,SHIP_02,2000,220
S001993,Swinoujscie,Trelleborg,2025-03-08,14:00,SHIP_08,2300,260
S001994,Trelleborg,Travemünde,2025-04-17,14:00,SHIP_06,2100,230
S001995,Klaipeda,Rostock,2025-08-23,14:00,SHIP_02,2000,220
S001996,Rostock,Trelleborg,2024-04-26,10:00,SHIP_04,2400,280
S001997,Travemünde,Klaipeda,2024-04-30,10:00,SHIP_03,2200,250
S001998,Klaipeda,Rostock,2024-04-21,10:00,SHIP_04,2400,280
S001999,Klaipeda,Rostock,2025-06-01,06:00,SHIP_01,1800,180
S002000,Trelleborg,Travemünde,2025-06-02,10:00,SHIP_03,2200,250
S002001,Rostock,Klaipeda,2024-01-23,06:00,SHIP_06,2100,230
S002002,Klaipeda,Rostock,2024-02-16,10:00,SHIP_01,1800,180
S002003,Klaipeda,Travemünde,2025-04-07,22:00,SHIP_04,2400,280
S002004,Rostock,Trelleborg,2024-10-21,06:00,SHIP_04,2400,280
S002005,Trelleborg,Swinoujscie,2024-09-06,14:00,SHIP_05,2600,300
S002006,Trelleborg,Rostock,2024-07-10,06:00,SHIP_03,2200,250
S002007,Rostock,Trelleborg,2024-09-16,18:00,SHIP_05,2600,300
S002008,Travemünde,Klaipeda,2025-05-29,22:00,SHIP_05,2600,300
S002009,Rostock,Trelleborg,2025-12-29,08:00,SHIP_06,2100,230
S002010,Rostock,Trelleborg,2024-08-01,06:00,SHIP_03,2200,250
S002011,Klaipeda,Travemünde,2024-12-13,18:00,SHIP_04,2400,280
S002012,Travemünde,Trelleborg,2025-07-23,10:00,SHIP_03,2200,250
S002013,Trelleborg,Travemünde,2025-04-28,06:00,SHIP_03,2200,250
S002014,Trelleborg,Travemünde,2024-12-07,14:00,SHIP_01,1800,180
S002015,Rostock,Trelleborg,2025-03-12,10:00,SHIP_01,1800,180
S002016,Klaipeda,Rostock,2024-06-03,22:00,SHIP_04,2400,280
S002017,Klaipeda,Rostock,2025-10-10,08:00,SHIP_01,1800,180
S002018,Klaipeda,Travemünde,2024-03-01,06:00,SHIP_07,1900,200
S002019,Rostock,Trelleborg,2025-07-18,08:00,SHIP_03,2200,250
S002020,Trelleborg,Swinoujscie,2025-09-14,22:00,SHIP_01,1800,180
S002021,Travemünde,Klaipeda,2025-05-11,14:00,SHIP_04,2400,280
S002022,Trelleborg,Swinoujscie,2025-01-27,14:00,SHIP_04,2400,280
S002023,Trelleborg,Travemünde,2025-07-12,14:00,SHIP_08,2300,260
S002024,Trelleborg,Rostock,2025-11-01,06:00,SHIP_01,1800,180
S002025,Rostock,Klaipeda,2025-02-25,14:00,SHIP_02,2000,220
S002026,Klaipeda,Travemünde,2024-03-27,06:00,SHIP_02,2000,220
S002027,Trelleborg,Rostock,2024-08-05,10:00,SHIP_02,2000,220
S002028,Travemünde,Trelleborg,2024-02-09,18:00,SHIP_06,2100,230
S002029,Trelleborg,Rostock,2025-03-29,22:00,SHIP_03,2200,250
S002030,Swinoujscie,Trelleborg,2025-06-20,08:00,SHIP_03,2200,250
S002031,Klaipeda,Travemünde,2024-02-13,14:00,SHIP_05,2600,300
S002032,Swinoujscie,Trelleborg,2025-01-19,22:00,SHIP_05,2600,300
S002033,Klaipeda,Rostock,2025-04-25,18:00,SHIP_05,2600,300
S002034,Klaipeda,Rostock,2024-04-25,18:00,SHIP_02,2000,220
S002035,Trelleborg,Travemünde,2024-04-19,18:00,SHIP_04,2400,280
S002036,Trelleborg,Rostock,2024-07-03,08:00,SHIP_06,2100,230
S002037,Swinoujscie,Trelleborg,2024-06-17,18:00,SHIP_01,1800,180
S002038,Rostock,Trelleborg,2024-10-23,18:00,SHIP_05,2600,300
S002039,Rostock,Trelleborg,2024-11-23,18:00,SHIP_08,2300,260
S002040,Rostock,Klaipeda,2024-04-19,10:00,SHIP_07,1900,200
S002041,Travemünde,Klaipeda,2025-10-17,08:00,SHIP_07,1900,200
S002042,Klaipeda,Travemünde,2025-02-04,08:00,SHIP_02,2000,220
S002043,Swinoujscie,Trelleborg,2025-08-25,22:00,SHIP_04,2400,280
S002044,Klaipeda,Travemünde,2025-08-18,14:00,SHIP_08,2300,260
S002045,Travemünde,Trelleborg,2025-01-07,22:00,SHIP_01,1800,180
S002046,Rostock,Klaipeda,2025-09-11,10:00,SHIP_03,2200,250
S002047,Travemünde,Klaipeda,2024-03-15,18:00,SHIP_04,2400,280
S002048,Trelleborg,Rostock,2025-07-19,22:00,SHIP_07,1900,200
S002049,Rostock,Klaipeda,2025-10-10,22:00,SHIP_07,1900,200
S002050,Klaipeda,Travemünde,2024-03-13,08:00,SHIP_04,2400,280
S002051,Rostock,Trelleborg,2025-09-27,08:00,SHIP_04,2400,280
S002052,Klaipeda,Travemünde,2024-01-19,10:00,SHIP_02,2000,220
S002053,Rostock,Trelleborg,2025-09-24,06:00,SHIP_06,2100,230
S002054,Rostock,Klaipeda,2025-10-03,18:00,SHIP_08,2300,260
S002055,Swinoujscie,Trelleborg,2025-08-31,10:00,SHIP_06,2100,230
S002056,Trelleborg,Swinoujscie,2025-09-28,22:00,SHIP_06,2100,230
S002057,Klaipeda,Rostock,2025-07-22,18:00,SHIP_06,2100,230
S002058,Swinoujscie,Trelleborg,2025-09-21,22:00,SHIP_03,2200,250
S002059,Klaipeda,Rostock,2025-04-27,10:00,SHIP_08,2300,260
S002060,Swinoujscie,Trelleborg,2024-08-20,14:00,SHIP_07,1900,200
S002061,Travemünde,Trelleborg,2024-08-25,06:00,SHIP_02,2000,220
S002062,Travemünde,Trelleborg,2024-01-23,14:00,SHIP_05,2600,300
S002063,Travemünde,Trelleborg,2025-11-02,18:00,SHIP_05,2600,300
S002064,Travemünde,Klaipeda,2025-11-15,10:00,SHIP_01,1800,180
S002065,Klaipeda,Rostock,2024-01-25,14:00,SHIP_02,2000,220
S002066,Klaipeda,Rostock,2025-06-21,18:00,SHIP_08,2300,260
S002067,Rostock,Trelleborg,2025-05-08,18:00,SHIP_07,1900,200
S002068,Trelleborg,Travemünde,2025-11-10,10:00,SHIP_06,2100,230
S002069,Rostock,Klaipeda,2024-10-14,14:00,SHIP_08,2300,260
S002070,Klaipeda,Rostock,2024-10-20,06:00,SHIP_03,2200,250
S002071,Trelleborg,Swinoujscie,2025-06-01,18:00,SHIP_01,1800,180
S002072,Rostock,Klaipeda,2025-03-29,18:00,SHIP_04,2400,280
S002073,Swinoujscie,Trelleborg,2025-01-01,14:00,SHIP_01,1800,180
S002074,Travemünde,Trelleborg,2024-01-21,18:00,SHIP_04,2400,280
S002075,Trelleborg,Swinoujscie,2024-05-30,06:00,SHIP_06,2100,230
S002076,Klaipeda,Rostock,2025-03-29,18:00,SHIP_01,1800,180
S002077,Travemünde,Klaipeda,2024-10-10,14:00,SHIP_06,2100,230
S002078,Travemünde,Klaipeda,2024-01-15,14:00,SHIP_02,2000,220
S002079,Travemünde,Klaipeda,2025-10-25,06:00,SHIP_01,1800,180
S002080,Trelleborg,Travemünde,2024-07-17,18:00,SHIP_05,2600,300
S002081,Trelleborg,Swinoujscie,2025-03-19,14:00,SHIP_04,2400,280
S002082,Swinoujscie,Trelleborg,2025-03-21,06:00,SHIP_02,2000,220
S002083,Swinoujscie,Trelleborg,2025-01-20,22:00,SHIP_04,2400,280
S002084,Trelleborg,Swinoujscie,2025-12-21,06:00,SHIP_01,1800,180
S002085,Trelleborg,Travemünde,2024-05-25,14:00,SHIP_01,1800,180
S002086,Klaipeda,Travemünde,2024-09-10,22:00,SHIP_07,1900,200
S002087,Travemünde,Trelleborg,2025-07-19,22:00,SHIP_07,1900,200
S002088,Trelleborg,Travemünde,2024-02-01,06:00,SHIP_08,2300,260
S002089,Travemünde,Klaipeda,2025-05-27,22:00,SHIP_03,2200,250
