Departure_Port,Arrival_Port,Sail_Date,Sail_Time,Ship_Code,Total_Bookings,Loaded_Bookings,NoShow_Count,Booked_Count,CheckedIn_Count,Cancelled_Count,Total_Reserved_Meter,Total_Loaded_Meter,Total_Reserved_Heads,Total_Loaded_Heads,Total_Meter,Total_Head,NoShow_Rate,Capacity_Utilization_Rate,Reservation_Ratio,Overbooked_Flag,Overbooked_Meter,Unused_Capacity_Meter,Voyage_Risk_Category
Travemünde,Trelleborg,2025-06-16,18:00,SHIP_02,153,94,37,3,14,5,2150.7,1297.8,182,129,2000,220,0.2418300653594771,0.6489,1.0753499999999998,True,150.69999999999982,702.2,Overbooked
Trelleborg,Travemünde,2025-03-30,06:00,SHIP_05,193,120,50,9,10,4,2580.3,1515.4,230,160,2400,280,0.2590673575129533,0.6314166666666667,1.075125,True,180.30000000000015,884.5999999999999,Overbooked
Travemünde,Klaipeda,2024-03-16,22:00,SHIP_01,138,74,43,7,7,7,1935.1,1010.5,163,97,1800,180,0.3115942028985507,0.5613888888888889,1.0750555555555554,True,135.0999999999999,789.5,Overbooked
Swinoujscie,Trelleborg,2025-04-24,18:00,SHIP_04,170,108,45,7,5,5,2365.0,1469.2,194,126,2200,250,0.2647058823529412,0.6678181818181819,1.075,True,165.0,730.8,Overbooked
Travemünde,Klaipeda,2025-12-15,22:00,SHIP_04,170,106,43,6,11,4,2364.8,1437.1,185,131,2200,250,0.2529411764705882,0.6532272727272727,1.074909090909091,True,164.80000000000018,762.9000000000001,Overbooked
Trelleborg,Travemünde,2025-07-18,10:00,SHIP_01,142,89,37,5,6,5,1934.0,1156.0,165,111,1800,180,0.2605633802816901,0.6422222222222222,1.0744444444444443,True,134.0,644.0,Overbooked
Rostock,Klaipeda,2025-09-21,10:00,SHIP_01,138,77,37,6,14,4,1933.9,1021.7,158,103,1800,180,0.2681159420289855,0.5676111111111112,1.0743888888888888,True,133.9000000000001,778.3,Overbooked
Travemünde,Klaipeda,2024-11-18,08:00,SHIP_01,135,85,31,9,9,1,1933.4,1171.3,152,103,1800,180,0.2296296296296296,0.6507222222222222,1.0741111111111112,True,133.4000000000001,628.7,Overbooked
Klaipeda,Rostock,2025-02-26,06:00,SHIP_03,156,90,43,8,10,5,2255.5,1263.3,175,112,2100,230,0.2756410256410256,0.6015714285714285,1.0740476190476191,True,155.5,836.7,Overbooked
Travemünde,Klaipeda,2025-04-08,08:00,SHIP_05,188,120,40,8,13,7,2577.2,1627.3,214,151,2400,280,0.2127659574468085,0.6780416666666667,1.0738333333333332,True,177.19999999999982,772.7,Overbooked
Trelleborg,Swinoujscie,2024-07-08,06:00,SHIP_02,159,97,43,6,8,5,2147.3,1257.7,185,120,2000,220,0.270440251572327,0.62885,1.07365,True,147.30000000000018,742.3,Overbooked
Trelleborg,Swinoujscie,2025-03-20,14:00,SHIP_02,149,97,36,6,6,4,2147.1,1360.6,166,118,2000,220,0.2416107382550335,0.6802999999999999,1.07355,True,147.0999999999999,639.4000000000001,Overbooked
Klaipeda,Travemünde,2024-07-15,10:00,SHIP_03,162,101,41,6,12,2,2254.0,1396.4,189,133,2100,230,0.2530864197530864,0.664952380952381,1.0733333333333333,True,154.0,703.5999999999999,Overbooked
Trelleborg,Swinoujscie,2024-05-01,08:00,SHIP_05,183,100,51,12,12,8,2576.0,1341.9,210,128,2400,280,0.2786885245901639,0.559125,1.0733333333333333,True,176.0,1058.1,Overbooked
Swinoujscie,Trelleborg,2025-10-29,08:00,SHIP_03,161,105,41,5,7,3,2253.6,1435.3,188,131,2100,230,0.2546583850931677,0.6834761904761905,1.0731428571428572,True,153.5999999999999,664.7,Overbooked
Rostock,Trelleborg,2025-02-05,14:00,SHIP_04,165,98,34,11,12,10,2360.9,1365.5,187,128,2200,250,0.206060606060606,0.6206818181818182,1.0731363636363638,True,160.9000000000001,834.5,Overbooked
Trelleborg,Travemünde,2024-03-21,18:00,SHIP_04,161,96,47,4,9,5,2360.9,1323.9,185,123,2200,250,0.2919254658385093,0.6017727272727273,1.0731363636363638,True,160.9000000000001,876.0999999999999,Overbooked
Trelleborg,Travemünde,2024-12-31,22:00,SHIP_04,168,113,39,6,9,1,2360.7,1527.8,191,139,2200,250,0.2321428571428571,0.6944545454545454,1.0730454545454544,True,160.69999999999982,672.2,Overbooked
Rostock,Trelleborg,2024-08-18,22:00,SHIP_02,152,89,45,9,5,4,2146.0,1230.8,179,112,2000,220,0.2960526315789473,0.6154,1.073,True,146.0,769.2,Overbooked
Rostock,Trelleborg,2024-01-23,14:00,SHIP_04,174,120,34,4,8,8,2359.9,1591.0,191,139,2200,250,0.1954022988505747,0.7231818181818181,1.0726818181818183,True,159.9000000000001,609.0,Overbooked
Rostock,Klaipeda,2025-05-23,06:00,SHIP_05,194,112,61,7,10,4,2574.1,1424.5,218,138,2400,280,0.3144329896907216,0.5935416666666666,1.0725416666666667,True,174.0999999999999,975.5,Overbooked
Swinoujscie,Trelleborg,2025-08-23,18:00,SHIP_02,152,91,42,6,12,1,2144.2,1212.8,173,118,2000,220,0.2763157894736842,0.6063999999999999,1.0720999999999998,True,144.19999999999982,787.2,Overbooked
Travemünde,Trelleborg,2024-08-24,08:00,SHIP_03,164,107,40,5,5,7,2250.2,1424.1,189,129,2100,230,0.2439024390243902,0.678142857142857,1.0715238095238095,True,150.19999999999982,675.9000000000001,Overbooked
Klaipeda,Travemünde,2024-04-02,14:00,SHIP_01,141,88,40,1,12,0,1928.5,1175.5,163,119,1800,180,0.2836879432624113,0.6530555555555555,1.071388888888889,True,128.5,624.5,Overbooked
Travemünde,Klaipeda,2024-08-11,22:00,SHIP_03,156,97,39,10,6,4,2249.9,1365.2,174,115,2100,230,0.25,0.6500952380952382,1.0713809523809523,True,149.9000000000001,734.8,Overbooked
Klaipeda,Travemünde,2024-11-09,08:00,SHIP_02,149,70,58,6,8,7,2141.9,1009.4,175,87,2000,220,0.3892617449664429,0.5047,1.07095,True,141.9000000000001,990.6,Overbooked
Klaipeda,Rostock,2025-03-26,10:00,SHIP_01,139,81,40,6,8,4,1927.5,1123.5,160,103,1800,180,0.2877697841726618,0.6241666666666666,1.0708333333333333,True,127.5,676.5,Overbooked
Klaipeda,Travemünde,2024-01-18,08:00,SHIP_05,184,113,50,2,11,8,2569.8,1516.7,202,135,2400,280,0.2717391304347826,0.6319583333333334,1.07075,True,169.80000000000018,883.3,Overbooked
Swinoujscie,Trelleborg,2025-01-19,08:00,SHIP_05,180,117,48,5,7,3,2569.8,1633.9,205,137,2400,280,0.2666666666666666,0.6807916666666667,1.07075,True,169.80000000000018,766.0999999999999,Overbooked
Swinoujscie,Trelleborg,2024-09-23,18:00,SHIP_05,180,117,46,6,8,3,2569.7,1617.1,212,148,2400,280,0.2555555555555555,0.6737916666666667,1.0707083333333332,True,169.69999999999982,782.9000000000001,Overbooked
Klaipeda,Rostock,2024-08-07,14:00,SHIP_01,130,95,23,4,5,3,1927.1,1375.2,150,115,1800,180,0.1769230769230769,0.764,1.070611111111111,True,127.09999999999992,424.8,Overbooked
Swinoujscie,Trelleborg,2024-12-21,14:00,SHIP_01,139,87,33,9,6,4,1926.9,1164.1,161,107,1800,180,0.237410071942446,0.6467222222222222,1.0705,True,126.90000000000008,635.9000000000001,Overbooked
Trelleborg,Rostock,2025-11-28,22:00,SHIP_03,162,98,46,6,9,3,2247.9,1347.8,184,124,2100,230,0.2839506172839506,0.6418095238095238,1.0704285714285715,True,147.9000000000001,752.2,Overbooked
Trelleborg,Travemünde,2025-12-31,08:00,SHIP_01,135,89,27,7,10,2,1926.4,1215.2,155,111,1800,180,0.2,0.6751111111111111,1.0702222222222222,True,126.40000000000008,584.8,Overbooked
Swinoujscie,Trelleborg,2025-05-05,06:00,SHIP_03,160,97,43,10,4,6,2245.5,1338.9,181,114,2100,230,0.26875,0.6375714285714286,1.0692857142857144,True,145.5,761.0999999999999,Overbooked
Rostock,Trelleborg,2025-12-19,08:00,SHIP_01,139,97,25,9,3,5,1924.2,1302.4,162,120,1800,180,0.1798561151079136,0.7235555555555556,1.069,True,124.20000000000005,497.5999999999999,Overbooked
Klaipeda,Travemünde,2024-11-08,10:00,SHIP_02,151,97,32,6,13,3,2137.5,1320.6,178,128,2000,220,0.2119205298013245,0.6603,1.06875,True,137.5,679.4000000000001,Overbooked
Rostock,Trelleborg,2024-05-23,06:00,SHIP_05,181,103,54,3,14,7,2565.0,1404.6,206,133,2400,280,0.2983425414364641,0.5852499999999999,1.06875,True,165.0,995.4,Overbooked
Swinoujscie,Trelleborg,2024-04-24,18:00,SHIP_02,149,87,49,5,7,1,2137.3,1215.5,167,106,2000,220,0.3288590604026846,0.60775,1.06865,True,137.30000000000018,784.5,Overbooked
Travemünde,Klaipeda,2024-06-26,10:00,SHIP_02,153,88,41,6,10,8,2136.4,1221.3,181,115,2000,220,0.2679738562091503,0.61065,1.0682,True,136.4000000000001,778.7,Overbooked
Rostock,Trelleborg,2025-08-05,22:00,SHIP_04,172,104,51,3,11,3,2349.4,1340.1,200,135,2200,250,0.2965116279069767,0.6091363636363636,1.067909090909091,True,149.4000000000001,859.9000000000001,Overbooked
Rostock,Klaipeda,2024-04-29,14:00,SHIP_05,182,116,49,5,5,7,2562.9,1570.7,205,138,2400,280,0.2692307692307692,0.6544583333333334,1.067875,True,162.9000000000001,829.3,Overbooked
Travemünde,Trelleborg,2025-04-03,10:00,SHIP_05,184,100,53,9,14,8,2562.3,1414.3,206,128,2400,280,0.2880434782608695,0.5892916666666667,1.067625,True,162.30000000000018,985.7,Overbooked
Klaipeda,Rostock,2024-05-15,22:00,SHIP_01,146,92,33,4,11,6,1920.8,1193.8,171,122,1800,180,0.2260273972602739,0.6632222222222222,1.0671111111111111,True,120.79999999999995,606.2,Overbooked
Trelleborg,Rostock,2025-04-30,14:00,SHIP_05,182,111,44,8,13,6,2560.6,1552.1,206,137,2400,280,0.2417582417582417,0.6467083333333333,1.0669166666666667,True,160.5999999999999,847.9000000000001,Overbooked
Rostock,Klaipeda,2025-04-22,08:00,SHIP_03,156,94,35,5,16,6,2240.4,1355.5,179,127,2100,230,0.2243589743589743,0.6454761904761904,1.066857142857143,True,140.4000000000001,744.5,Overbooked
Swinoujscie,Trelleborg,2024-05-16,08:00,SHIP_04,164,94,53,7,8,2,2346.9,1293.6,184,119,2200,250,0.3231707317073171,0.588,1.0667727272727272,True,146.9000000000001,906.4,Overbooked
Trelleborg,Rostock,2025-01-01,14:00,SHIP_02,144,74,38,14,7,11,2132.9,1048.3,157,87,2000,220,0.2638888888888889,0.52415,1.06645,True,132.9000000000001,951.7,Overbooked
Rostock,Trelleborg,2025-01-31,08:00,SHIP_05,180,107,53,5,10,5,2558.8,1484.9,204,127,2400,280,0.2944444444444444,0.6187083333333334,1.0661666666666667,True,158.80000000000018,915.1,Overbooked
Trelleborg,Swinoujscie,2024-08-26,08:00,SHIP_03,163,99,52,4,7,1,2238.9,1296.8,187,120,2100,230,0.3190184049079754,0.6175238095238095,1.0661428571428573,True,138.9000000000001,803.2,Overbooked
Swinoujscie,Trelleborg,2024-10-23,08:00,SHIP_01,134,81,37,8,5,3,1919.0,1155.0,153,99,1800,180,0.2761194029850746,0.6416666666666667,1.066111111111111,True,119.0,645.0,Overbooked
Klaipeda,Rostock,2025-06-28,18:00,SHIP_03,163,104,41,4,9,5,2238.7,1375.0,185,126,2100,230,0.2515337423312883,0.6547619047619048,1.066047619047619,True,138.69999999999982,725.0,Overbooked
Rostock,Klaipeda,2024-09-26,14:00,SHIP_02,148,92,39,3,8,6,2131.4,1276.6,176,121,2000,220,0.2635135135135135,0.6383,1.0657,True,131.4000000000001,723.4000000000001,Overbooked
Klaipeda,Travemünde,2024-02-27,08:00,SHIP_03,158,102,42,6,5,3,2237.8,1386.9,183,123,2100,230,0.2658227848101265,0.6604285714285715,1.0656190476190477,True,137.80000000000018,713.0999999999999,Overbooked
Klaipeda,Travemünde,2025-02-21,10:00,SHIP_04,166,96,41,7,12,10,2343.1,1264.9,193,125,2200,250,0.2469879518072289,0.5749545454545455,1.0650454545454544,True,143.0999999999999,935.1,Overbooked
Trelleborg,Rostock,2025-01-16,06:00,SHIP_05,184,104,56,11,9,4,2556.1,1407.5,216,134,2400,280,0.3043478260869565,0.5864583333333333,1.0650416666666669,True,156.0999999999999,992.5,Overbooked
Trelleborg,Rostock,2024-09-13,06:00,SHIP_05,182,108,54,7,10,3,2555.5,1472.0,211,138,2400,280,0.2967032967032967,0.6133333333333333,1.0647916666666666,True,155.5,928.0,Overbooked
Trelleborg,Travemünde,2024-09-30,22:00,SHIP_04,164,102,40,9,7,6,2342.3,1449.6,193,123,2200,250,0.2439024390243902,0.6589090909090909,1.0646818181818185,True,142.30000000000018,750.4000000000001,Overbooked
Rostock,Klaipeda,2024-03-18,18:00,SHIP_02,152,87,49,8,7,1,2128.7,1215.9,172,107,2000,220,0.3223684210526316,0.60795,1.06435,True,128.69999999999982,784.0999999999999,Overbooked
Rostock,Trelleborg,2025-01-09,08:00,SHIP_02,154,94,38,4,15,3,2128.6,1298.1,170,123,2000,220,0.2467532467532467,0.6490499999999999,1.0643,True,128.5999999999999,701.9000000000001,Overbooked
Trelleborg,Travemünde,2025-08-13,18:00,SHIP_05,184,114,50,7,9,4,2553.8,1536.0,209,139,2400,280,0.2717391304347826,0.64,1.0640833333333335,True,153.80000000000018,864.0,Overbooked
Trelleborg,Rostock,2024-02-18,18:00,SHIP_03,159,94,41,6,11,7,2234.3,1338.0,183,121,2100,230,0.2578616352201258,0.6371428571428571,1.063952380952381,True,134.30000000000018,762.0,Overbooked
Klaipeda,Rostock,2024-11-04,08:00,SHIP_05,188,106,57,8,12,5,2553.2,1400.0,213,136,2400,280,0.3031914893617021,0.5833333333333334,1.0638333333333332,True,153.19999999999982,1000.0,Overbooked
Rostock,Trelleborg,2025-07-05,22:00,SHIP_04,168,116,32,4,11,5,2340.4,1543.7,187,140,2200,250,0.1904761904761904,0.7016818181818182,1.0638181818181818,True,140.4000000000001,656.3,Overbooked
Trelleborg,Swinoujscie,2024-11-21,10:00,SHIP_04,174,105,50,8,7,4,2340.3,1371.7,198,126,2200,250,0.2873563218390804,0.6235,1.063772727272727,True,140.30000000000018,828.3,Overbooked
Klaipeda,Travemünde,2024-11-29,10:00,SHIP_02,158,90,42,8,11,7,2126.9,1176.1,179,116,2000,220,0.2658227848101265,0.58805,1.06345,True,126.90000000000008,823.9000000000001,Overbooked
Travemünde,Klaipeda,2024-06-20,08:00,SHIP_03,160,84,49,11,9,7,2232.9,1108.9,188,110,2100,230,0.30625,0.5280476190476191,1.0632857142857144,True,132.9000000000001,991.1,Overbooked
Rostock,Klaipeda,2025-04-30,14:00,SHIP_05,189,117,51,6,10,5,2551.4,1524.9,223,148,2400,280,0.2698412698412698,0.635375,1.0630833333333334,True,151.4000000000001,875.0999999999999,Overbooked
Klaipeda,Travemünde,2024-02-02,08:00,SHIP_05,178,106,51,7,8,6,2550.9,1456.3,208,129,2400,280,0.2865168539325842,0.6067916666666666,1.062875,True,150.9000000000001,943.7,Overbooked
Rostock,Klaipeda,2025-04-04,10:00,SHIP_03,157,96,43,6,11,1,2230.8,1328.3,180,122,2100,230,0.2738853503184713,0.6325238095238095,1.0622857142857145,True,130.80000000000018,771.7,Overbooked
Klaipeda,Rostock,2025-04-25,18:00,SHIP_04,170,111,38,10,10,1,2335.9,1508.7,196,142,2200,250,0.2235294117647059,0.6857727272727273,1.061772727272727,True,135.9000000000001,691.3,Overbooked
Klaipeda,Rostock,2024-12-10,18:00,SHIP_02,153,83,42,4,17,7,2122.9,1160.1,173,114,2000,220,0.2745098039215686,0.58005,1.06145,True,122.90000000000008,839.9000000000001,Overbooked
Klaipeda,Rostock,2025-06-07,06:00,SHIP_03,160,93,40,12,9,6,2224.4,1231.7,185,121,2100,230,0.25,0.5865238095238096,1.059238095238095,True,124.40000000000008,868.3,Overbooked
Trelleborg,Rostock,2024-03-09,22:00,SHIP_04,165,95,48,9,11,2,2323.0,1308.3,193,124,2200,250,0.2909090909090909,0.5946818181818182,1.055909090909091,True,123.0,891.7,Overbooked
Swinoujscie,Trelleborg,2025-05-22,22:00,SHIP_04,167,107,39,6,11,4,2321.3,1460.9,191,134,2200,250,0.2335329341317365,0.6640454545454546,1.0551363636363638,True,121.30000000000018,739.0999999999999,Overbooked
Trelleborg,Rostock,2025-02-18,10:00,SHIP_01,139,80,37,7,12,3,1899.2,1071.2,165,110,1800,180,0.2661870503597122,0.5951111111111111,1.055111111111111,True,99.20000000000005,728.8,Overbooked
Trelleborg,Travemünde,2024-12-07,18:00,SHIP_03,159,99,39,6,11,4,2214.8,1316.3,180,124,2100,230,0.2452830188679245,0.6268095238095238,1.0546666666666669,True,114.80000000000018,783.7,Overbooked
Travemünde,Klaipeda,2024-03-07,10:00,SHIP_02,152,93,43,7,8,1,2108.0,1258.8,172,115,2000,220,0.2828947368421052,0.6294,1.054,True,108.0,741.2,Overbooked
Trelleborg,Swinoujscie,2025-09-11,08:00,SHIP_01,134,75,40,5,10,4,1897.2,1024.1,149,94,1800,180,0.2985074626865671,0.5689444444444444,1.054,True,97.20000000000005,775.9000000000001,Overbooked
Klaipeda,Rostock,2024-12-02,22:00,SHIP_03,157,92,43,10,10,2,2212.5,1260.5,186,118,2100,230,0.2738853503184713,0.6002380952380952,1.0535714285714286,True,112.5,839.5,Overbooked
Travemünde,Trelleborg,2025-10-03,14:00,SHIP_05,172,108,47,6,6,5,2528.1,1604.6,202,134,2400,280,0.2732558139534883,0.6685833333333333,1.053375,True,128.0999999999999,795.4000000000001,Overbooked
Klaipeda,Rostock,2024-11-01,22:00,SHIP_03,157,101,44,5,3,4,2212.0,1399.5,180,118,2100,230,0.2802547770700637,0.6664285714285715,1.0533333333333332,True,112.0,700.5,Overbooked
Klaipeda,Rostock,2025-01-01,06:00,SHIP_01,138,79,37,10,9,3,1895.1,1088.2,158,100,1800,180,0.2681159420289855,0.6045555555555556,1.0528333333333333,True,95.09999999999992,711.8,Overbooked
Trelleborg,Travemünde,2024-03-21,06:00,SHIP_03,161,100,38,7,9,7,2210.9,1318.7,182,125,2100,230,0.2360248447204969,0.6279523809523809,1.052809523809524,True,110.90000000000008,781.3,Overbooked
Rostock,Trelleborg,2025-03-14,22:00,SHIP_02,151,87,43,7,10,4,2105.0,1182.8,174,113,2000,220,0.2847682119205298,0.5913999999999999,1.0525,True,105.0,817.2,Overbooked
Swinoujscie,Trelleborg,2024-06-22,06:00,SHIP_04,166,105,37,3,16,5,2315.4,1433.2,199,146,2200,250,0.2228915662650602,0.6514545454545455,1.0524545454545455,True,115.40000000000008,766.8,Overbooked
Trelleborg,Swinoujscie,2025-05-04,08:00,SHIP_02,151,82,46,4,13,6,2104.9,1067.7,169,107,2000,220,0.304635761589404,0.53385,1.05245,True,104.90000000000008,932.3,Overbooked
Klaipeda,Rostock,2025-10-07,06:00,SHIP_03,157,90,41,8,9,9,2210.1,1222.6,178,110,2100,230,0.2611464968152866,0.5821904761904761,1.0524285714285715,True,110.09999999999992,877.4000000000001,Overbooked
Trelleborg,Rostock,2024-05-09,14:00,SHIP_05,189,119,45,7,13,5,2525.2,1519.3,220,156,2400,280,0.238095238095238,0.6330416666666666,1.0521666666666667,True,125.19999999999982,880.7,Overbooked
Trelleborg,Travemünde,2025-06-23,06:00,SHIP_01,141,90,35,4,9,3,1893.9,1174.4,157,110,1800,180,0.2482269503546099,0.6524444444444445,1.0521666666666667,True,93.90000000000008,625.5999999999999,Overbooked
Klaipeda,Rostock,2024-03-07,22:00,SHIP_04,172,105,50,4,12,1,2314.5,1363.8,198,136,2200,250,0.2906976744186046,0.6199090909090909,1.0520454545454545,True,114.5,836.2,Overbooked
Klaipeda,Travemünde,2024-10-29,22:00,SHIP_01,142,96,30,3,9,4,1893.6,1211.6,167,123,1800,180,0.2112676056338028,0.6731111111111111,1.052,True,93.59999999999992,588.4000000000001,Overbooked
Trelleborg,Travemünde,2025-11-18,08:00,SHIP_03,156,86,44,15,9,2,2209.0,1200.9,183,113,2100,230,0.282051282051282,0.571857142857143,1.051904761904762,True,109.0,899.0999999999999,Overbooked
Rostock,Klaipeda,2025-12-14,22:00,SHIP_04,167,102,38,7,15,5,2314.0,1409.6,189,131,2200,250,0.2275449101796407,0.6407272727272727,1.0518181818181818,True,114.0,790.4000000000001,Overbooked
Klaipeda,Rostock,2024-03-14,10:00,SHIP_01,128,71,40,7,7,3,1892.9,1009.9,144,89,1800,180,0.3125,0.5610555555555555,1.051611111111111,True,92.90000000000008,790.1,Overbooked
Travemünde,Klaipeda,2024-10-17,08:00,SHIP_05,184,99,53,13,14,5,2523.6,1379.4,220,137,2400,280,0.2880434782608695,0.57475,1.0515,True,123.59999999999992,1020.6,Overbooked
Travemünde,Klaipeda,2025-09-26,08:00,SHIP_01,137,91,35,4,4,3,1892.1,1202.8,158,112,1800,180,0.2554744525547445,0.6682222222222222,1.0511666666666666,True,92.09999999999992,597.2,Overbooked
Trelleborg,Rostock,2024-04-18,14:00,SHIP_01,134,82,34,1,9,8,1892.0,1162.6,154,108,1800,180,0.2537313432835821,0.6458888888888888,1.051111111111111,True,92.0,637.4000000000001,Overbooked
Trelleborg,Travemünde,2024-11-14,06:00,SHIP_02,142,84,34,4,13,7,2102.2,1222.4,163,108,2000,220,0.2394366197183098,0.6112000000000001,1.0511,True,102.19999999999982,777.5999999999999,Overbooked
Klaipeda,Rostock,2024-09-10,18:00,SHIP_05,183,118,44,7,9,5,2522.6,1577.6,204,141,2400,280,0.2404371584699453,0.6573333333333333,1.0510833333333334,True,122.59999999999992,822.4000000000001,Overbooked
Travemünde,Trelleborg,2024-12-31,08:00,SHIP_02,155,83,44,11,8,9,2102.1,1056.6,168,98,2000,220,0.2838709677419355,0.5283,1.05105,True,102.09999999999992,943.4,Overbooked
Swinoujscie,Trelleborg,2025-11-07,18:00,SHIP_03,156,86,40,6,14,10,2207.1,1162.1,183,121,2100,230,0.2564102564102564,0.5533809523809523,1.051,True,107.09999999999992,937.9,Overbooked
Klaipeda,Rostock,2025-10-01,22:00,SHIP_02,152,84,47,8,11,2,2101.6,1134.2,181,113,2000,220,0.3092105263157895,0.5671,1.0508,True,101.59999999999992,865.8,Overbooked
Trelleborg,Swinoujscie,2025-08-06,06:00,SHIP_05,185,104,46,11,13,11,2521.5,1405.6,209,133,2400,280,0.2486486486486486,0.5856666666666667,1.050625,True,121.5,994.4,Overbooked
Trelleborg,Swinoujscie,2025-12-02,10:00,SHIP_03,164,97,50,4,6,7,2206.1,1238.1,190,119,2100,230,0.3048780487804878,0.5895714285714285,1.0505238095238094,True,106.09999999999992,861.9000000000001,Overbooked
Klaipeda,Travemünde,2025-05-02,08:00,SHIP_03,156,94,44,8,7,3,2206.0,1322.0,174,111,2100,230,0.282051282051282,0.6295238095238095,1.0504761904761906,True,106.0,778.0,Overbooked
Travemünde,Klaipeda,2025-08-22,06:00,SHIP_03,160,94,40,13,6,7,2206.0,1201.7,185,117,2100,230,0.25,0.5722380952380952,1.0504761904761906,True,106.0,898.3,Overbooked
Travemünde,Klaipeda,2025-11-16,22:00,SHIP_04,168,88,55,7,13,5,2311.0,1171.3,189,116,2200,250,0.3273809523809524,0.5324090909090909,1.0504545454545455,True,111.0,1028.7,Overbooked
Trelleborg,Rostock,2024-10-29,08:00,SHIP_02,146,85,41,6,6,8,2100.9,1196.3,172,106,2000,220,0.2808219178082192,0.59815,1.05045,True,100.90000000000008,803.7,Overbooked
Trelleborg,Rostock,2024-06-13,18:00,SHIP_01,131,82,38,1,7,3,1890.8,1121.8,150,100,1800,180,0.2900763358778626,0.6232222222222222,1.0504444444444443,True,90.79999999999995,678.2,Overbooked
Klaipeda,Travemünde,2025-11-06,14:00,SHIP_03,160,94,40,8,9,9,2205.8,1283.7,176,113,2100,230,0.25,0.6112857142857143,1.0503809523809524,True,105.80000000000018,816.3,Overbooked
Rostock,Trelleborg,2024-08-25,14:00,SHIP_01,140,85,37,4,9,5,1890.3,1129.8,169,118,1800,180,0.2642857142857143,0.6276666666666666,1.0501666666666667,True,90.29999999999995,670.2,Overbooked
Swinoujscie,Trelleborg,2025-10-04,10:00,SHIP_01,136,82,35,13,4,2,1890.2,1130.2,150,94,1800,180,0.2573529411764705,0.6278888888888889,1.0501111111111112,True,90.20000000000005,669.8,Overbooked
Trelleborg,Swinoujscie,2024-08-10,18:00,SHIP_02,150,99,33,8,8,2,2099.7,1352.1,175,126,2000,220,0.22,0.6760499999999999,1.04985,True,99.69999999999982,647.9000000000001,Overbooked
Klaipeda,Rostock,2024-09-06,22:00,SHIP_05,183,109,47,10,11,6,2519.5,1475.6,214,139,2400,280,0.2568306010928962,0.6148333333333333,1.049791666666667,True,119.5,924.4,Overbooked
